review_id,model_id,evaluation_id,suite_id,reviewer_type,reviewed_at,evidence_kind,evidence_path,evidence_revision,evidence_sha256,source_locator,source_locator_reachable,checks_passed,duplicate_group_ids,canonical_setting_decision,audit_status_preserved,prior_review_status,review_outcome,promotion_eligible,decision_reason
review.81fa76f602d5eb80e048,uni,hest.virchow2paper2024.cls_mean.paad.random_forest,hest,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/wave_d_virchow2_paper_2408.00738.csv,arxiv:2408.00738,87b29e227016217ba53a7b35c6882b3122e60621b09c1d3978e696c94aa4e1b1,sections/methods.tex:Table hest_st|embedding=cls_mean|model=UNI|task=paad,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.paad.paad-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.c0a8f193e2485523fa5b,uni,hest.virchow2paper2024.cls_mean.prad.random_forest,hest,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/wave_d_virchow2_paper_2408.00738.csv,arxiv:2408.00738,87b29e227016217ba53a7b35c6882b3122e60621b09c1d3978e696c94aa4e1b1,sections/methods.tex:Table hest_st|embedding=cls_mean|model=UNI|task=prad,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.prad.prad-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.b70992f6c80b76bd7286,uni,hest.virchow2paper2024.cls_mean.read.random_forest,hest,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/wave_d_virchow2_paper_2408.00738.csv,arxiv:2408.00738,87b29e227016217ba53a7b35c6882b3122e60621b09c1d3978e696c94aa4e1b1,sections/methods.tex:Table hest_st|embedding=cls_mean|model=UNI|task=read,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.read.read-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.42601658913d40faaca6,uni,hest.virchow2paper2024.cls_mean.skcm.random_forest,hest,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/wave_d_virchow2_paper_2408.00738.csv,arxiv:2408.00738,87b29e227016217ba53a7b35c6882b3122e60621b09c1d3978e696c94aa4e1b1,sections/methods.tex:Table hest_st|embedding=cls_mean|model=UNI|task=skcm,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.skcm.skcm-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.8b3bed0b01573b631a28,uni,hest.virchow2paper2024.cls_only.ccrcc.random_forest,hest,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/wave_d_virchow2_paper_2408.00738.csv,arxiv:2408.00738,87b29e227016217ba53a7b35c6882b3122e60621b09c1d3978e696c94aa4e1b1,sections/methods.tex:Table hest_st|embedding=cls_only|model=UNI|task=ccrcc,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.ccrcc.ccrcc-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.787b54ced49726835d36,uni,hest.virchow2paper2024.cls_only.coad.random_forest,hest,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/wave_d_virchow2_paper_2408.00738.csv,arxiv:2408.00738,87b29e227016217ba53a7b35c6882b3122e60621b09c1d3978e696c94aa4e1b1,sections/methods.tex:Table hest_st|embedding=cls_only|model=UNI|task=coad,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.coad.coad-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.7f18e4b2e5453121a2ac,uni,hest.virchow2paper2024.cls_only.hcc.random_forest,hest,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/wave_d_virchow2_paper_2408.00738.csv,arxiv:2408.00738,87b29e227016217ba53a7b35c6882b3122e60621b09c1d3978e696c94aa4e1b1,sections/methods.tex:Table hest_st|embedding=cls_only|model=UNI|task=hcc,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.virchow2paper.hcc.spatial_transcriptomics,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.28659541bb51e4660e7d,uni,hest.virchow2paper2024.cls_only.idc.random_forest,hest,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/wave_d_virchow2_paper_2408.00738.csv,arxiv:2408.00738,87b29e227016217ba53a7b35c6882b3122e60621b09c1d3978e696c94aa4e1b1,sections/methods.tex:Table hest_st|embedding=cls_only|model=UNI|task=idc,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.idc.idc-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.1b4c98ab71bc601fa740,uni,hest.virchow2paper2024.cls_only.lung.random_forest,hest,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/wave_d_virchow2_paper_2408.00738.csv,arxiv:2408.00738,87b29e227016217ba53a7b35c6882b3122e60621b09c1d3978e696c94aa4e1b1,sections/methods.tex:Table hest_st|embedding=cls_only|model=UNI|task=lung,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.lung.lung-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.b37d39b55b9bede7339d,uni,hest.virchow2paper2024.cls_only.lymph_idc.random_forest,hest,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/wave_d_virchow2_paper_2408.00738.csv,arxiv:2408.00738,87b29e227016217ba53a7b35c6882b3122e60621b09c1d3978e696c94aa4e1b1,sections/methods.tex:Table hest_st|embedding=cls_only|model=UNI|task=lymph_idc,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.lymph_idc.lymph-idc-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.2dde2075aa037a5e9024,uni,hest.virchow2paper2024.cls_only.paad.random_forest,hest,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/wave_d_virchow2_paper_2408.00738.csv,arxiv:2408.00738,87b29e227016217ba53a7b35c6882b3122e60621b09c1d3978e696c94aa4e1b1,sections/methods.tex:Table hest_st|embedding=cls_only|model=UNI|task=paad,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.paad.paad-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.7a3cc52670650b9df836,uni,hest.virchow2paper2024.cls_only.prad.random_forest,hest,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/wave_d_virchow2_paper_2408.00738.csv,arxiv:2408.00738,87b29e227016217ba53a7b35c6882b3122e60621b09c1d3978e696c94aa4e1b1,sections/methods.tex:Table hest_st|embedding=cls_only|model=UNI|task=prad,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.prad.prad-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.15767452c7d80b7adce2,uni,hest.virchow2paper2024.cls_only.read.random_forest,hest,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/wave_d_virchow2_paper_2408.00738.csv,arxiv:2408.00738,87b29e227016217ba53a7b35c6882b3122e60621b09c1d3978e696c94aa4e1b1,sections/methods.tex:Table hest_st|embedding=cls_only|model=UNI|task=read,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.read.read-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.0630af51de291c27d0f0,uni,hest.virchow2paper2024.cls_only.skcm.random_forest,hest,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/wave_d_virchow2_paper_2408.00738.csv,arxiv:2408.00738,87b29e227016217ba53a7b35c6882b3122e60621b09c1d3978e696c94aa4e1b1,sections/methods.tex:Table hest_st|embedding=cls_only|model=UNI|task=skcm,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.hest.skcm.skcm-morphology-to-gene-expression,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.519d4f048d68ae003056,uni,hoptimus1report2025.braf_crc.cptac_coad.abmil_auc,hoptimus1_report,automated_agent_review,2026-08-06T00:00:00Z,first_party_report_snapshot,source_data/wave_d_hoptimus1_official_report_2025.csv,bioptimus-report-2025,8fff10c2c2f9bea6783accdc320535f7e6ae973eb84ccae1875bd7b3b90488d4,Table 2|model=UNI|task=BRAF-CRC|dataset=cptac_coad,true,metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_validated,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.6ab882ebf1badcfd9831,uni,hoptimus1report2025.cam17_wilds.linear_probe_top1,hoptimus1_report,automated_agent_review,2026-08-06T00:00:00Z,first_party_report_snapshot,source_data/wave_d_hoptimus1_official_report_2025.csv,bioptimus-report-2025,8fff10c2c2f9bea6783accdc320535f7e6ae973eb84ccae1875bd7b3b90488d4,Table 3|model=UNI|column=cam17_wilds,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.thunder.wilds.wilds-linear-probing,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.eeda764f952cfee91899,uni,hoptimus1report2025.crc_no_norm.linear_probe_top1,hoptimus1_report,automated_agent_review,2026-08-06T00:00:00Z,first_party_report_snapshot,source_data/wave_d_hoptimus1_official_report_2025.csv,bioptimus-report-2025,8fff10c2c2f9bea6783accdc320535f7e6ae973eb84ccae1875bd7b3b90488d4,Table 3|model=UNI|column=crc_no_norm,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.crc100k.nine_class_classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.2cd00fbec1f83fe25e10,uni,hoptimus1report2025.kras_crc.cptac_coad.abmil_auc,hoptimus1_report,automated_agent_review,2026-08-06T00:00:00Z,first_party_report_snapshot,source_data/wave_d_hoptimus1_official_report_2025.csv,bioptimus-report-2025,8fff10c2c2f9bea6783accdc320535f7e6ae973eb84ccae1875bd7b3b90488d4,Table 2|model=UNI|task=KRAS-CRC|dataset=cptac_coad,true,metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_validated,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.ba7eb8fb1fe14cdabc72,uni,hoptimus1report2025.meta_bc.camelyon16_test.abmil_auc,hoptimus1_report,automated_agent_review,2026-08-06T00:00:00Z,first_party_report_snapshot,source_data/wave_d_hoptimus1_official_report_2025.csv,bioptimus-report-2025,8fff10c2c2f9bea6783accdc320535f7e6ae973eb84ccae1875bd7b3b90488d4,Table 2|model=UNI|task=META-BC|dataset=camelyon16_test,true,metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_validated,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.07f9bb6646ddcbd9a9c2,uni,hoptimus1report2025.mhist.linear_probe_top1,hoptimus1_report,automated_agent_review,2026-08-06T00:00:00Z,first_party_report_snapshot,source_data/wave_d_hoptimus1_official_report_2025.csv,bioptimus-report-2025,8fff10c2c2f9bea6783accdc320535f7e6ae973eb84ccae1875bd7b3b90488d4,Table 3|model=UNI|column=mhist,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.mhist.hp_vs_ssa_classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.68e466a979b4140ed205,uni,hoptimus1report2025.msi_crc.cptac_coad.abmil_auc,hoptimus1_report,automated_agent_review,2026-08-06T00:00:00Z,first_party_report_snapshot,source_data/wave_d_hoptimus1_official_report_2025.csv,bioptimus-report-2025,8fff10c2c2f9bea6783accdc320535f7e6ae973eb84ccae1875bd7b3b90488d4,Table 2|model=UNI|task=MSI-CRC|dataset=cptac_coad,true,metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_validated,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.15dbbf45130597e5e8d2,uni,hoptimus1report2025.msi_crc.paip2020.abmil_auc,hoptimus1_report,automated_agent_review,2026-08-06T00:00:00Z,first_party_report_snapshot,source_data/wave_d_hoptimus1_official_report_2025.csv,bioptimus-report-2025,8fff10c2c2f9bea6783accdc320535f7e6ae973eb84ccae1875bd7b3b90488d4,Table 2|model=UNI|task=MSI-CRC|dataset=paip2020,true,metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_validated,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.30db048ae0e16dcc0599,uni,hoptimus1report2025.msi_gc.tcga_stad_test.abmil_auc,hoptimus1_report,automated_agent_review,2026-08-06T00:00:00Z,first_party_report_snapshot,source_data/wave_d_hoptimus1_official_report_2025.csv,bioptimus-report-2025,8fff10c2c2f9bea6783accdc320535f7e6ae973eb84ccae1875bd7b3b90488d4,Table 2|model=UNI|task=MSI-GC|dataset=tcga_stad_test,true,metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_validated,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.f4db6a46d6e450a49f6b,uni,hoptimus1report2025.tcga_uniform.linear_probe_top1,hoptimus1_report,automated_agent_review,2026-08-06T00:00:00Z,first_party_report_snapshot,source_data/wave_d_hoptimus1_official_report_2025.csv,bioptimus-report-2025,8fff10c2c2f9bea6783accdc320535f7e6ae973eb84ccae1875bd7b3b90488d4,Table 3|model=UNI|column=tcga_uniform,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.thunder.tcga_uniform.tcga-uniform-linear-probing,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.29d2ba9a21ee57660902,uni,pathorob.camelyon.robustness_index,pathorob,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/pathorob/README.md,6583cf0b0d902c8cc032308262fa3a3befdc0687,2d87485e399409bb7ef4c2fe56601c3bde72237d14c921aec361dbf4cb9ba4ee,table=Leaderboard: Robustness Index|source_snapshot_date=2026-04-02|model_row=UNI|task_column=camelyon,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,semantic.camelyon,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.424e852202e46f81f3eb,uni,pathorob.nature2026.all_datasets.apd_id,pathorob,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/pathorob_nature2026_and_repo_examples.csv,PMC13260997.1,472c1e581854f7b80427291770f47d7f665f563d787495ab0276b50930a2104e,41467_2026_73923_MOESM4_ESM.xlsx|sheet=Fig-3d-correlation_apds_x_ri|row=18;ci_source=Fig-3c-apds,true,metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,,retain_analysis_ineligible_apd,parsed_primary_source_analysis_ineligible,machine_parsed_single_source,source_locator_validated,true,Pinned source value and protocol validated; APD remains outside the bounded normalized matrix by contract.
review.d8e88807809e28e03de7,uni,pathorob.nature2026.all_datasets.apd_ood,pathorob,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/pathorob_nature2026_and_repo_examples.csv,PMC13260997.1,472c1e581854f7b80427291770f47d7f665f563d787495ab0276b50930a2104e,41467_2026_73923_MOESM4_ESM.xlsx|sheet=Fig-3d-correlation_apds_x_ri|row=18;ci_source=Fig-3c-apds,true,metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,,retain_analysis_ineligible_apd,parsed_primary_source_analysis_ineligible,machine_parsed_single_source,source_locator_validated,true,Pinned source value and protocol validated; APD remains outside the bounded normalized matrix by contract.
review.fe72f7d78ac1c605b21a,uni,pathorob.nature2026.camelyon.clustering_score,pathorob,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/pathorob_nature2026_and_repo_examples.csv,PMC13260997.1,472c1e581854f7b80427291770f47d7f665f563d787495ab0276b50930a2104e,41467_2026_73923_MOESM4_ESM.xlsx|sheet=Fig-6b-clustering|row=8,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathorob.camelyon.camelyon-clustering-score,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.866a700e986f8e0cdd32,uni,pathorob.nature2026.tcga_4x4.clustering_score,pathorob,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/pathorob_nature2026_and_repo_examples.csv,PMC13260997.1,472c1e581854f7b80427291770f47d7f665f563d787495ab0276b50930a2104e,41467_2026_73923_MOESM4_ESM.xlsx|sheet=Fig-6b-clustering|row=28,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathorob.tcga_4x4.tcga-4x4-clustering-score,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.81e01bb606e631a4ed2d,uni,pathorob.nature2026.tolkach_esca.clustering_score,pathorob,automated_agent_review,2026-08-06T00:00:00Z,paper_snapshot,source_data/pathorob_nature2026_and_repo_examples.csv,PMC13260997.1,472c1e581854f7b80427291770f47d7f665f563d787495ab0276b50930a2104e,41467_2026_73923_MOESM4_ESM.xlsx|sheet=Fig-6b-clustering|row=48,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.pathorob.tolkach_esca.tolkach-esca-clustering-score,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.492669fdf168a0906c6c,uni,pathorob.tcga_2x2.robustness_index,pathorob,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/pathorob/README.md,6583cf0b0d902c8cc032308262fa3a3befdc0687,2d87485e399409bb7ef4c2fe56601c3bde72237d14c921aec361dbf4cb9ba4ee,table=Leaderboard: Robustness Index|source_snapshot_date=2026-04-02|model_row=UNI|task_column=tcga_2x2,true,metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_validated,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.c6e6e06c8caf253da868,uni,pathorob.tolkach_esca.robustness_index,pathorob,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/pathorob/README.md,6583cf0b0d902c8cc032308262fa3a3befdc0687,2d87485e399409bb7ef4c2fe56601c3bde72237d14c921aec361dbf4cb9ba4ee,table=Leaderboard: Robustness Index|source_snapshot_date=2026-04-02|model_row=UNI|task_column=tolkach_esca,true,metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_validated,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.bf2d4f7b684b939fcc31,uni,thunder.bach.linear_probing,thunder,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/thunder/leaderboards.md,3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f,f174930a107fd0f72ae5b7f4251e86b734713d9335fb067b2b68a1d7f12c3022,table=perDatasetLinearTable|table_update=2026-04-08|model_row=UNI|task_column=bach,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.bach.four_class_classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.b61513075c10bd407ea7,uni,thunder.bracs.linear_probing,thunder,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/thunder/leaderboards.md,3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f,f174930a107fd0f72ae5b7f4251e86b734713d9335fb067b2b68a1d7f12c3022,table=perDatasetLinearTable|table_update=2026-04-08|model_row=UNI|task_column=bracs,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.bracs.seven_class_classification;semantic.bracs-granularity,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.4149da745006218bf18b,uni,thunder.break_his.linear_probing,thunder,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/thunder/leaderboards.md,3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f,f174930a107fd0f72ae5b7f4251e86b734713d9335fb067b2b68a1d7f12c3022,table=perDatasetLinearTable|table_update=2026-04-08|model_row=UNI|task_column=break_his,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.breakhis.selected_four_class_classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.46c2022de968dd7ea2bc,uni,thunder.ccrcc.linear_probing,thunder,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/thunder/leaderboards.md,3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f,f174930a107fd0f72ae5b7f4251e86b734713d9335fb067b2b68a1d7f12c3022,table=perDatasetLinearTable|table_update=2026-04-08|model_row=UNI|task_column=ccrcc,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.thunder.ccrcc.ccrcc-linear-probing,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.7d38195276f8baa8cbce,uni,thunder.crc.linear_probing,thunder,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/thunder/leaderboards.md,3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f,f174930a107fd0f72ae5b7f4251e86b734713d9335fb067b2b68a1d7f12c3022,table=perDatasetLinearTable|table_update=2026-04-08|model_row=UNI|task_column=crc,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.crc100k.nine_class_classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.74b05186b8ada5139972,uni,thunder.esca.linear_probing,thunder,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/thunder/leaderboards.md,3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f,f174930a107fd0f72ae5b7f4251e86b734713d9335fb067b2b68a1d7f12c3022,table=perDatasetLinearTable|table_update=2026-04-08|model_row=UNI|task_column=esca,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.thunder.esca.esca-linear-probing,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.37c17a1a757895d54b8e,uni,thunder.mhist.linear_probing,thunder,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/thunder/leaderboards.md,3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f,f174930a107fd0f72ae5b7f4251e86b734713d9335fb067b2b68a1d7f12c3022,table=perDatasetLinearTable|table_update=2026-04-08|model_row=UNI|task_column=mhist,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.mhist.hp_vs_ssa_classification,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
review.14be3c321dd77d918df5,uni,thunder.patch_camelyon.linear_probing,thunder,automated_agent_review,2026-08-06T00:00:00Z,repository,source_data/pinned/thunder/leaderboards.md,3d1cc9513fb2cfd8c4afb0d7bb9f5c4f6b69117f,f174930a107fd0f72ae5b7f4251e86b734713d9335fb067b2b68a1d7f12c3022,table=perDatasetLinearTable|table_update=2026-04-08|model_row=UNI|task_column=patch_camelyon,true,dedup_group_contract;metric_direction_scale;model_alias;protocol_setting;source_locator;source_value;split_version,exact.patchcamelyon.binary_metastasis_classification;semantic.camelyon,retain_protocol_specific_cell,parsed_primary_source,machine_parsed_single_source,source_locator_crosschecked,true,"Pinned source value, locator, alias, metric transform, protocol, and revision exactly reproduce the registry row."
